datetime,location
4/6/1980,Hikone
4/5/1981,Hikone
3/30/1982,Hikone
4/6/1983,Hikone
4/15/1984,Hikone
4/6/1985,Hikone
4/9/1986,Hikone
4/4/1987,Hikone
4/7/1988,Hikone
3/30/1989,Hikone
3/23/1990,Hikone
4/4/1991,Hikone
3/31/1992,Hikone
4/3/1993,Hikone
4/5/1994,Hikone
4/1/1995,Hikone
4/8/1996,Hikone
3/30/1997,Hikone
3/29/1998,Hikone
3/29/1999,Hikone
4/9/2000,Hikone
4/1/2001,Hikone
3/26/2002,Hikone
3/31/2003,Hikone
3/28/2004,Hikone
4/6/2005,Hikone
4/6/2006,Hikone
3/30/2007,Hikone
3/30/2008,Hikone
3/28/2009,Hikone
4/1/2010,Hikone
4/1/2011,Hikone
4/8/2012,Hikone
3/30/2013,Hikone
4/2/2014,Hikone
3/31/2015,Hikone
3/30/2016,Hikone
4/5/2017,Hikone
3/27/2018,Hikone
4/4/2019,Hikone
3/27/2020,Hikone
3/22/2021,Hikone
3/31/2022,Hikone
4/2/1953,Hiroshima
3/28/1954,Hiroshima
3/24/1955,Hiroshima
4/2/1956,Hiroshima
4/5/1957,Hiroshima
3/26/1958,Hiroshima
3/21/1959,Hiroshima
3/23/1960,Hiroshima
3/31/1961,Hiroshima
3/30/1962,Hiroshima
4/2/1963,Hiroshima
4/2/1964,Hiroshima
4/2/1965,Hiroshima
3/26/1966,Hiroshima
3/29/1967,Hiroshima
4/2/1968,Hiroshima
4/5/1969,Hiroshima
4/6/1970,Hiroshima
4/3/1971,Hiroshima
3/30/1972,Hiroshima
3/30/1973,Hiroshima
4/3/1974,Hiroshima
4/2/1975,Hiroshima
3/28/1976,Hiroshima
3/26/1977,Hiroshima
4/3/1978,Hiroshima
3/29/1979,Hiroshima
4/1/1980,Hiroshima
3/30/1981,Hiroshima
3/24/1982,Hiroshima
4/4/1983,Hiroshima
4/8/1984,Hiroshima
3/30/1985,Hiroshima
4/2/1986,Hiroshima
3/25/1987,Hiroshima
4/3/1988,Hiroshima
3/25/1989,Hiroshima
3/20/1990,Hiroshima
3/31/1991,Hiroshima
3/27/1992,Hiroshima
3/26/1993,Hiroshima
3/31/1994,Hiroshima
3/29/1995,Hiroshima
4/1/1996,Hiroshima
3/22/1997,Hiroshima
3/20/1998,Hiroshima
3/27/1999,Hiroshima
3/28/2000,Hiroshima
3/23/2001,Hiroshima
3/20/2002,Hiroshima
3/25/2003,Hiroshima
3/19/2004,Hiroshima
4/3/2005,Hiroshima
3/22/2006,Hiroshima
3/22/2007,Hiroshima
3/25/2008,Hiroshima
3/22/2009,Hiroshima
3/20/2010,Hiroshima
4/1/2011,Hiroshima
4/2/2012,Hiroshima
3/22/2013,Hiroshima
3/25/2014,Hiroshima
3/24/2015,Hiroshima
3/23/2016,Hiroshima
3/27/2017,Hiroshima
3/22/2018,Hiroshima
3/22/2019,Hiroshima
3/22/2020,Hiroshima
3/11/2021,Hiroshima
3/21/2022,Hiroshima
3/31/1953,Okayama
3/28/1954,Okayama
3/25/1955,Okayama
3/29/1956,Okayama
4/6/1957,Okayama
4/1/1958,Okayama
3/23/1959,Okayama
3/28/1960,Okayama
4/2/1961,Okayama
4/2/1962,Okayama
4/5/1963,Okayama
4/3/1964,Okayama
4/8/1965,Okayama
3/26/1966,Okayama
3/31/1967,Okayama
4/4/1968,Okayama
4/6/1969,Okayama
4/8/1970,Okayama
4/2/1971,Okayama
3/31/1972,Okayama
3/31/1973,Okayama
4/5/1974,Okayama
4/5/1975,Okayama
3/30/1976,Okayama
3/30/1977,Okayama
4/3/1978,Okayama
3/29/1979,Okayama
4/2/1980,Okayama
3/30/1981,Okayama
3/25/1982,Okayama
4/4/1983,Okayama
4/10/1984,Okayama
4/1/1985,Okayama
4/3/1986,Okayama
3/25/1987,Okayama
4/5/1988,Okayama
3/26/1989,Okayama
3/23/1990,Okayama
3/31/1991,Okayama
3/30/1992,Okayama
3/29/1993,Okayama
4/3/1994,Okayama
4/1/1995,Okayama
4/3/1996,Okayama
3/28/1997,Okayama
3/27/1998,Okayama
3/27/1999,Okayama
4/1/2000,Okayama
3/26/2001,Okayama
3/20/2002,Okayama
3/29/2003,Okayama
3/25/2004,Okayama
4/3/2005,Okayama
3/29/2006,Okayama
3/26/2007,Okayama
3/26/2008,Okayama
3/21/2009,Okayama
3/22/2010,Okayama
3/31/2011,Okayama
4/3/2012,Okayama
3/24/2013,Okayama
3/28/2014,Okayama
3/28/2015,Okayama
3/26/2016,Okayama
4/1/2017,Okayama
3/25/2018,Okayama
3/27/2019,Okayama
3/24/2020,Okayama
3/20/2021,Okayama
3/26/2022,Okayama
4/4/1953,Kobe
3/28/1954,Kobe
3/30/1955,Kobe
3/30/1956,Kobe
4/8/1957,Kobe
4/2/1958,Kobe
3/27/1959,Kobe
3/28/1960,Kobe
4/1/1961,Kobe
4/2/1962,Kobe
4/4/1963,Kobe
4/4/1964,Kobe
4/8/1965,Kobe
3/25/1966,Kobe
3/31/1967,Kobe
3/31/1968,Kobe
4/4/1969,Kobe
4/6/1970,Kobe
3/31/1971,Kobe
3/31/1972,Kobe
3/29/1973,Kobe
4/1/1974,Kobe
3/31/1975,Kobe
3/25/1976,Kobe
3/26/1977,Kobe
4/6/1978,Kobe
3/29/1979,Kobe
4/3/1980,Kobe
3/29/1981,Kobe
3/24/1982,Kobe
4/1/1983,Kobe
4/10/1984,Kobe
3/30/1985,Kobe
4/3/1986,Kobe
3/27/1987,Kobe
4/5/1988,Kobe
3/25/1989,Kobe
3/21/1990,Kobe
3/29/1991,Kobe
3/27/1992,Kobe
3/29/1993,Kobe
4/2/1994,Kobe
3/31/1995,Kobe
3/31/1996,Kobe
3/26/1997,Kobe
3/24/1998,Kobe
3/25/1999,Kobe
4/2/2000,Kobe
3/25/2001,Kobe
3/22/2002,Kobe
3/28/2003,Kobe
3/26/2004,Kobe
4/3/2005,Kobe
3/27/2006,Kobe
3/30/2007,Kobe
3/26/2008,Kobe
3/23/2009,Kobe
3/20/2010,Kobe
3/31/2011,Kobe
4/2/2012,Kobe
3/21/2013,Kobe
3/27/2014,Kobe
3/27/2015,Kobe
3/26/2016,Kobe
4/3/2017,Kobe
3/23/2018,Kobe
3/27/2019,Kobe
3/26/2020,Kobe
3/24/2021,Kobe
3/25/2022,Kobe
4/2/1953,Osaka
3/31/1954,Osaka
3/28/1955,Osaka
3/30/1956,Osaka
4/7/1957,Osaka
3/27/1958,Osaka
3/25/1959,Osaka
3/28/1960,Osaka
4/2/1961,Osaka
4/4/1962,Osaka
4/2/1963,Osaka
4/3/1964,Osaka
4/10/1965,Osaka
3/23/1966,Osaka
3/30/1967,Osaka
4/1/1968,Osaka
4/7/1969,Osaka
4/8/1970,Osaka
4/2/1971,Osaka
3/30/1972,Osaka
3/31/1973,Osaka
4/3/1974,Osaka
4/2/1975,Osaka
3/29/1976,Osaka
3/27/1977,Osaka
4/4/1978,Osaka
3/29/1979,Osaka
4/3/1980,Osaka
3/28/1981,Osaka
3/23/1982,Osaka
3/31/1983,Osaka
4/10/1984,Osaka
3/29/1985,Osaka
4/2/1986,Osaka
3/25/1987,Osaka
4/5/1988,Osaka
3/25/1989,Osaka
3/21/1990,Osaka
3/29/1991,Osaka
3/26/1992,Osaka
3/29/1993,Osaka
3/31/1994,Osaka
3/31/1995,Osaka
3/31/1996,Osaka
3/27/1997,Osaka
3/25/1998,Osaka
3/24/1999,Osaka
4/2/2000,Osaka
3/25/2001,Osaka
3/20/2002,Osaka
3/27/2003,Osaka
3/23/2004,Osaka
4/3/2005,Osaka
3/28/2006,Osaka
3/27/2007,Osaka
3/26/2008,Osaka
3/24/2009,Osaka
3/21/2010,Osaka
3/31/2011,Osaka
4/2/2012,Osaka
3/21/2013,Osaka
3/27/2014,Osaka
3/26/2015,Osaka
3/23/2016,Osaka
3/30/2017,Osaka
3/20/2018,Osaka
3/27/2019,Osaka
3/23/2020,Osaka
3/19/2021,Osaka
3/23/2022,Osaka
3/30/1953,Sumoto
3/27/1954,Sumoto
3/30/1955,Sumoto
3/29/1956,Sumoto
4/6/1957,Sumoto
3/28/1958,Sumoto
3/23/1959,Sumoto
3/24/1960,Sumoto
3/31/1961,Sumoto
3/29/1962,Sumoto
4/3/1963,Sumoto
4/3/1964,Sumoto
4/5/1965,Sumoto
3/19/1966,Sumoto
3/27/1967,Sumoto
4/1/1968,Sumoto
4/4/1969,Sumoto
4/6/1970,Sumoto
3/30/1971,Sumoto
3/29/1972,Sumoto
3/30/1973,Sumoto
4/1/1974,Sumoto
3/30/1975,Sumoto
3/25/1976,Sumoto
3/26/1977,Sumoto
4/5/1978,Sumoto
3/28/1979,Sumoto
4/2/1980,Sumoto
3/30/1981,Sumoto
3/25/1982,Sumoto
4/4/1983,Sumoto
4/10/1984,Sumoto
4/3/1985,Sumoto
4/5/1986,Sumoto
3/25/1987,Sumoto
4/6/1988,Sumoto
3/19/1989,Sumoto
3/21/1990,Sumoto
4/3/1991,Sumoto
3/26/1992,Sumoto
3/31/1993,Sumoto
4/2/1994,Sumoto
4/4/1995,Sumoto
4/2/1996,Sumoto
3/29/1997,Sumoto
3/24/1998,Sumoto
3/30/1999,Sumoto
4/2/2000,Sumoto
3/26/2001,Sumoto
3/20/2002,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
,Sumoto
3/20/1953,Wakayama
3/21/1954,Wakayama
3/30/1955,Wakayama
3/27/1956,Wakayama
4/4/1957,Wakayama
3/24/1958,Wakayama
3/19/1959,Wakayama
3/21/1960,Wakayama
3/25/1961,Wakayama
3/30/1962,Wakayama
4/2/1963,Wakayama
3/31/1964,Wakayama
3/31/1965,Wakayama
3/18/1966,Wakayama
3/26/1967,Wakayama
3/29/1968,Wakayama
4/2/1969,Wakayama
4/4/1970,Wakayama
3/28/1971,Wakayama
3/29/1972,Wakayama
3/30/1973,Wakayama
3/30/1974,Wakayama
3/31/1975,Wakayama
3/27/1976,Wakayama
3/23/1977,Wakayama
4/2/1978,Wakayama
3/28/1979,Wakayama
4/2/1980,Wakayama
3/25/1981,Wakayama
3/22/1982,Wakayama
4/2/1983,Wakayama
4/6/1984,Wakayama
3/28/1985,Wakayama
4/2/1986,Wakayama
3/25/1987,Wakayama
4/5/1988,Wakayama
3/20/1989,Wakayama
3/19/1990,Wakayama
3/27/1991,Wakayama
3/25/1992,Wakayama
3/28/1993,Wakayama
4/1/1994,Wakayama
3/28/1995,Wakayama
3/29/1996,Wakayama
3/18/1997,Wakayama
3/24/1998,Wakayama
3/24/1999,Wakayama
3/28/2000,Wakayama
3/23/2001,Wakayama
3/16/2002,Wakayama
3/26/2003,Wakayama
3/19/2004,Wakayama
3/29/2005,Wakayama
3/25/2006,Wakayama
3/26/2007,Wakayama
3/24/2008,Wakayama
3/21/2009,Wakayama
3/18/2010,Wakayama
3/27/2011,Wakayama
3/30/2012,Wakayama
3/18/2013,Wakayama
3/26/2014,Wakayama
3/23/2015,Wakayama
3/22/2016,Wakayama
3/30/2017,Wakayama
3/20/2018,Wakayama
3/25/2019,Wakayama
3/22/2020,Wakayama
3/18/2021,Wakayama
3/24/2022,Wakayama
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
3/27/1958,Shio Misaki
3/10/1959,Shio Misaki
3/18/1960,Shio Misaki
,Shio Misaki
3/26/1962,Shio Misaki
3/30/1963,Shio Misaki
4/3/1964,Shio Misaki
4/6/1965,Shio Misaki
3/21/1966,Shio Misaki
3/27/1967,Shio Misaki
3/27/1968,Shio Misaki
4/4/1969,Shio Misaki
4/2/1970,Shio Misaki
3/27/1971,Shio Misaki
3/30/1972,Shio Misaki
3/30/1973,Shio Misaki
3/22/1974,Shio Misaki
3/29/1975,Shio Misaki
3/24/1976,Shio Misaki
3/21/1977,Shio Misaki
4/3/1978,Shio Misaki
4/1/1979,Shio Misaki
4/1/1980,Shio Misaki
3/26/1981,Shio Misaki
3/24/1982,Shio Misaki
4/2/1983,Shio Misaki
4/2/1984,Shio Misaki
3/27/1985,Shio Misaki
3/30/1986,Shio Misaki
3/31/1987,Shio Misaki
4/5/1988,Shio Misaki
3/20/1989,Shio Misaki
3/23/1990,Shio Misaki
3/27/1991,Shio Misaki
3/28/1992,Shio Misaki
4/2/1993,Shio Misaki
4/3/1994,Shio Misaki
3/31/1995,Shio Misaki
3/28/1996,Shio Misaki
3/23/1997,Shio Misaki
3/26/1998,Shio Misaki
3/21/1999,Shio Misaki
3/31/2000,Shio Misaki
3/27/2001,Shio Misaki
3/20/2002,Shio Misaki
3/19/2003,Shio Misaki
3/26/2004,Shio Misaki
4/1/2005,Shio Misaki
3/19/2006,Shio Misaki
3/28/2007,Shio Misaki
3/24/2008,Shio Misaki
3/22/2009,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Shio Misaki
,Nara
3/27/1954,Nara
3/27/1955,Nara
4/2/1956,Nara
4/7/1957,Nara
4/2/1958,Nara
3/24/1959,Nara
3/29/1960,Nara
4/2/1961,Nara
4/2/1962,Nara
4/4/1963,Nara
4/4/1964,Nara
4/12/1965,Nara
3/26/1966,Nara
4/1/1967,Nara
4/4/1968,Nara
4/5/1969,Nara
4/10/1970,Nara
4/2/1971,Nara
4/1/1972,Nara
3/31/1973,Nara
4/5/1974,Nara
4/5/1975,Nara
3/30/1976,Nara
3/30/1977,Nara
4/8/1978,Nara
3/30/1979,Nara
4/4/1980,Nara
3/31/1981,Nara
3/28/1982,Nara
4/4/1983,Nara
4/12/1984,Nara
4/2/1985,Nara
4/4/1986,Nara
3/28/1987,Nara
4/7/1988,Nara
3/25/1989,Nara
3/23/1990,Nara
3/28/1991,Nara
3/26/1992,Nara
3/30/1993,Nara
4/3/1994,Nara
4/1/1995,Nara
4/1/1996,Nara
3/28/1997,Nara
3/26/1998,Nara
3/26/1999,Nara
4/5/2000,Nara
3/26/2001,Nara
3/20/2002,Nara
3/30/2003,Nara
3/25/2004,Nara
4/2/2005,Nara
3/29/2006,Nara
3/27/2007,Nara
3/26/2008,Nara
3/23/2009,Nara
3/20/2010,Nara
3/31/2011,Nara
4/3/2012,Nara
3/22/2013,Nara
3/27/2014,Nara
3/27/2015,Nara
3/23/2016,Nara
4/3/2017,Nara
3/24/2018,Nara
3/29/2019,Nara
3/26/2020,Nara
3/21/2021,Nara
3/25/2022,Nara
3/26/1953,Matsuyama
3/27/1954,Matsuyama
3/28/1955,Matsuyama
3/28/1956,Matsuyama
4/6/1957,Matsuyama
4/1/1958,Matsuyama
3/23/1959,Matsuyama
3/24/1960,Matsuyama
3/29/1961,Matsuyama
4/1/1962,Matsuyama
4/1/1963,Matsuyama
4/2/1964,Matsuyama
4/3/1965,Matsuyama
3/24/1966,Matsuyama
3/28/1967,Matsuyama
3/31/1968,Matsuyama
4/3/1969,Matsuyama
4/2/1970,Matsuyama
3/29/1971,Matsuyama
3/30/1972,Matsuyama
3/29/1973,Matsuyama
3/30/1974,Matsuyama
3/30/1975,Matsuyama
3/27/1976,Matsuyama
3/24/1977,Matsuyama
4/2/1978,Matsuyama
3/26/1979,Matsuyama
3/30/1980,Matsuyama
3/26/1981,Matsuyama
3/21/1982,Matsuyama
4/1/1983,Matsuyama
4/5/1984,Matsuyama
3/28/1985,Matsuyama
3/31/1986,Matsuyama
3/24/1987,Matsuyama
4/3/1988,Matsuyama
3/21/1989,Matsuyama
3/18/1990,Matsuyama
3/28/1991,Matsuyama
3/25/1992,Matsuyama
3/26/1993,Matsuyama
3/31/1994,Matsuyama
3/30/1995,Matsuyama
3/29/1996,Matsuyama
3/24/1997,Matsuyama
3/21/1998,Matsuyama
3/25/1999,Matsuyama
3/28/2000,Matsuyama
3/24/2001,Matsuyama
3/18/2002,Matsuyama
3/26/2003,Matsuyama
3/19/2004,Matsuyama
4/1/2005,Matsuyama
3/24/2006,Matsuyama
3/23/2007,Matsuyama
3/25/2008,Matsuyama
3/17/2009,Matsuyama
3/14/2010,Matsuyama
3/25/2011,Matsuyama
3/30/2012,Matsuyama
3/17/2013,Matsuyama
3/24/2014,Matsuyama
3/27/2015,Matsuyama
3/23/2016,Matsuyama
3/30/2017,Matsuyama
3/19/2018,Matsuyama
3/22/2019,Matsuyama
3/25/2020,Matsuyama
3/15/2021,Matsuyama
3/21/2022,Matsuyama
4/1/1953,Takamatsu
3/30/1954,Takamatsu
3/30/1955,Takamatsu
4/1/1956,Takamatsu
4/3/1957,Takamatsu
4/1/1958,Takamatsu
3/26/1959,Takamatsu
3/29/1960,Takamatsu
4/1/1961,Takamatsu
4/4/1962,Takamatsu
4/4/1963,Takamatsu
4/3/1964,Takamatsu
4/5/1965,Takamatsu
3/26/1966,Takamatsu
3/31/1967,Takamatsu
4/3/1968,Takamatsu
4/7/1969,Takamatsu
4/6/1970,Takamatsu
3/31/1971,Takamatsu
3/30/1972,Takamatsu
3/30/1973,Takamatsu
4/3/1974,Takamatsu
3/31/1975,Takamatsu
3/28/1976,Takamatsu
3/28/1977,Takamatsu
4/4/1978,Takamatsu
3/29/1979,Takamatsu
4/2/1980,Takamatsu
3/30/1981,Takamatsu
3/24/1982,Takamatsu
4/2/1983,Takamatsu
4/8/1984,Takamatsu
3/31/1985,Takamatsu
4/3/1986,Takamatsu
3/24/1987,Takamatsu
4/5/1988,Takamatsu
3/24/1989,Takamatsu
3/21/1990,Takamatsu
3/29/1991,Takamatsu
3/25/1992,Takamatsu
3/27/1993,Takamatsu
4/2/1994,Takamatsu
3/31/1995,Takamatsu
4/2/1996,Takamatsu
3/28/1997,Takamatsu
3/25/1998,Takamatsu
3/27/1999,Takamatsu
3/31/2000,Takamatsu
3/26/2001,Takamatsu
3/18/2002,Takamatsu
3/28/2003,Takamatsu
3/24/2004,Takamatsu
4/1/2005,Takamatsu
3/27/2006,Takamatsu
3/28/2007,Takamatsu
3/25/2008,Takamatsu
3/20/2009,Takamatsu
3/20/2010,Takamatsu
3/31/2011,Takamatsu
4/2/2012,Takamatsu
3/22/2013,Takamatsu
3/26/2014,Takamatsu
3/24/2015,Takamatsu
3/26/2016,Takamatsu
4/2/2017,Takamatsu
3/24/2018,Takamatsu
3/26/2019,Takamatsu
3/23/2020,Takamatsu
3/15/2021,Takamatsu
3/24/2022,Takamatsu
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
3/25/1967,Uwajima
3/29/1968,Uwajima
3/30/1969,Uwajima
4/1/1970,Uwajima
3/26/1971,Uwajima
3/26/1972,Uwajima
3/28/1973,Uwajima
3/22/1974,Uwajima
3/27/1975,Uwajima
3/22/1976,Uwajima
3/20/1977,Uwajima
3/31/1978,Uwajima
3/27/1979,Uwajima
3/28/1980,Uwajima
3/25/1981,Uwajima
3/20/1982,Uwajima
3/30/1983,Uwajima
3/31/1984,Uwajima
3/26/1985,Uwajima
3/27/1986,Uwajima
3/23/1987,Uwajima
4/2/1988,Uwajima
3/15/1989,Uwajima
3/15/1990,Uwajima
3/24/1991,Uwajima
3/23/1992,Uwajima
3/30/1993,Uwajima
3/29/1994,Uwajima
3/27/1995,Uwajima
3/24/1996,Uwajima
3/17/1997,Uwajima
3/18/1998,Uwajima
3/19/1999,Uwajima
3/25/2000,Uwajima
3/21/2001,Uwajima
3/15/2002,Uwajima
3/20/2003,Uwajima
3/17/2004,Uwajima
3/28/2005,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Uwajima
,Kochi
3/25/1954,Kochi
3/21/1955,Kochi
3/24/1956,Kochi
4/2/1957,Kochi
3/24/1958,Kochi
3/21/1959,Kochi
3/23/1960,Kochi
3/25/1961,Kochi
3/30/1962,Kochi
3/27/1963,Kochi
3/30/1964,Kochi
3/30/1965,Kochi
3/17/1966,Kochi
3/20/1967,Kochi
3/29/1968,Kochi
3/27/1969,Kochi
3/27/1970,Kochi
3/22/1971,Kochi
3/22/1972,Kochi
3/23/1973,Kochi
3/23/1974,Kochi
3/24/1975,Kochi
3/23/1976,Kochi
3/20/1977,Kochi
3/29/1978,Kochi
3/26/1979,Kochi
3/26/1980,Kochi
3/20/1981,Kochi
3/17/1982,Kochi
3/29/1983,Kochi
3/30/1984,Kochi
3/24/1985,Kochi
3/25/1986,Kochi
3/22/1987,Kochi
3/28/1988,Kochi
3/15/1989,Kochi
3/14/1990,Kochi
3/24/1991,Kochi
3/25/1992,Kochi
3/29/1993,Kochi
3/30/1994,Kochi
3/28/1995,Kochi
3/25/1996,Kochi
3/15/1997,Kochi
3/17/1998,Kochi
3/19/1999,Kochi
3/27/2000,Kochi
3/21/2001,Kochi
3/17/2002,Kochi
3/18/2003,Kochi
3/19/2004,Kochi
3/31/2005,Kochi
3/15/2006,Kochi
3/23/2007,Kochi
3/24/2008,Kochi
3/16/2009,Kochi
3/10/2010,Kochi
3/22/2011,Kochi
3/21/2012,Kochi
3/15/2013,Kochi
3/18/2014,Kochi
3/22/2015,Kochi
3/24/2016,Kochi
3/29/2017,Kochi
3/15/2018,Kochi
3/22/2019,Kochi
3/24/2020,Kochi
3/15/2021,Kochi
3/19/2022,Kochi
3/27/1953,Tokushima
3/28/1954,Tokushima
3/25/1955,Tokushima
3/27/1956,Tokushima
4/5/1957,Tokushima
3/28/1958,Tokushima
3/26/1959,Tokushima
3/28/1960,Tokushima
4/2/1961,Tokushima
3/30/1962,Tokushima
4/1/1963,Tokushima
4/1/1964,Tokushima
3/31/1965,Tokushima
3/18/1966,Tokushima
3/26/1967,Tokushima
3/31/1968,Tokushima
4/2/1969,Tokushima
4/3/1970,Tokushima
3/29/1971,Tokushima
3/29/1972,Tokushima
3/30/1973,Tokushima
3/31/1974,Tokushima
3/30/1975,Tokushima
3/27/1976,Tokushima
3/26/1977,Tokushima
4/2/1978,Tokushima
3/29/1979,Tokushima
4/1/1980,Tokushima
3/26/1981,Tokushima
3/23/1982,Tokushima
4/5/1983,Tokushima
4/6/1984,Tokushima
4/1/1985,Tokushima
4/1/1986,Tokushima
3/26/1987,Tokushima
4/5/1988,Tokushima
3/23/1989,Tokushima
3/21/1990,Tokushima
3/29/1991,Tokushima
3/29/1992,Tokushima
3/30/1993,Tokushima
4/2/1994,Tokushima
3/29/1995,Tokushima
3/29/1996,Tokushima
3/25/1997,Tokushima
3/26/1998,Tokushima
3/24/1999,Tokushima
3/30/2000,Tokushima
3/25/2001,Tokushima
3/19/2002,Tokushima
3/27/2003,Tokushima
3/26/2004,Tokushima
3/31/2005,Tokushima
3/27/2006,Tokushima
3/27/2007,Tokushima
3/25/2008,Tokushima
3/23/2009,Tokushima
3/26/2010,Tokushima
3/31/2011,Tokushima
4/1/2012,Tokushima
3/24/2013,Tokushima
3/29/2014,Tokushima
3/28/2015,Tokushima
3/30/2016,Tokushima
4/3/2017,Tokushima
3/23/2018,Tokushima
3/28/2019,Tokushima
3/27/2020,Tokushima
3/25/2021,Tokushima
3/25/2022,Tokushima
3/29/1953,Shimonoseki
3/28/1954,Shimonoseki
3/24/1955,Shimonoseki
4/4/1956,Shimonoseki
4/6/1957,Shimonoseki
3/25/1958,Shimonoseki
3/23/1959,Shimonoseki
3/29/1960,Shimonoseki
3/29/1961,Shimonoseki
4/2/1962,Shimonoseki
4/5/1963,Shimonoseki
4/1/1964,Shimonoseki
4/5/1965,Shimonoseki
3/26/1966,Shimonoseki
3/30/1967,Shimonoseki
4/2/1968,Shimonoseki
4/4/1969,Shimonoseki
4/5/1970,Shimonoseki
4/1/1971,Shimonoseki
4/2/1972,Shimonoseki
3/28/1973,Shimonoseki
3/31/1974,Shimonoseki
3/28/1975,Shimonoseki
3/25/1976,Shimonoseki
3/26/1977,Shimonoseki
3/31/1978,Shimonoseki
3/28/1979,Shimonoseki
4/2/1980,Shimonoseki
3/27/1981,Shimonoseki
3/23/1982,Shimonoseki
3/31/1983,Shimonoseki
4/6/1984,Shimonoseki
4/2/1985,Shimonoseki
4/2/1986,Shimonoseki
3/24/1987,Shimonoseki
4/4/1988,Shimonoseki
3/22/1989,Shimonoseki
3/20/1990,Shimonoseki
4/5/1991,Shimonoseki
3/27/1992,Shimonoseki
4/2/1993,Shimonoseki
4/2/1994,Shimonoseki
4/1/1995,Shimonoseki
3/31/1996,Shimonoseki
3/25/1997,Shimonoseki
3/26/1998,Shimonoseki
3/29/1999,Shimonoseki
3/28/2000,Shimonoseki
3/26/2001,Shimonoseki
3/19/2002,Shimonoseki
3/25/2003,Shimonoseki
3/23/2004,Shimonoseki
3/31/2005,Shimonoseki
3/25/2006,Shimonoseki
3/23/2007,Shimonoseki
3/26/2008,Shimonoseki
3/18/2009,Shimonoseki
3/20/2010,Shimonoseki
3/30/2011,Shimonoseki
3/30/2012,Shimonoseki
3/19/2013,Shimonoseki
3/25/2014,Shimonoseki
3/25/2015,Shimonoseki
3/28/2016,Shimonoseki
3/29/2017,Shimonoseki
3/23/2018,Shimonoseki
3/25/2019,Shimonoseki
3/24/2020,Shimonoseki
3/16/2021,Shimonoseki
3/25/2022,Shimonoseki
3/28/1953,Mikihara
3/25/1954,Mikihara
3/26/1955,Mikihara
4/6/1956,Mikihara
4/5/1957,Mikihara
3/24/1958,Mikihara
3/22/1959,Mikihara
3/25/1960,Mikihara
3/27/1961,Mikihara
4/5/1962,Mikihara
4/1/1963,Mikihara
4/1/1964,Mikihara
4/3/1965,Mikihara
3/24/1966,Mikihara
3/31/1967,Mikihara
4/1/1968,Mikihara
4/4/1969,Mikihara
3/31/1970,Mikihara
3/31/1971,Mikihara
4/4/1972,Mikihara
3/29/1973,Mikihara
4/1/1974,Mikihara
3/29/1975,Mikihara
3/28/1976,Mikihara
3/23/1977,Mikihara
3/30/1978,Mikihara
3/28/1979,Mikihara
3/31/1980,Mikihara
3/26/1981,Mikihara
3/22/1982,Mikihara
3/31/1983,Mikihara
4/5/1984,Mikihara
3/29/1985,Mikihara
4/2/1986,Mikihara
3/23/1987,Mikihara
4/2/1988,Mikihara
3/22/1989,Mikihara
3/18/1990,Mikihara
4/3/1991,Mikihara
3/25/1992,Mikihara
3/27/1993,Mikihara
4/1/1994,Mikihara
3/31/1995,Mikihara
3/31/1996,Mikihara
3/21/1997,Mikihara
3/21/1998,Mikihara
3/26/1999,Mikihara
3/27/2000,Mikihara
3/24/2001,Mikihara
3/17/2002,Mikihara
3/23/2003,Mikihara
3/22/2004,Mikihara
4/1/2005,Mikihara
3/23/2006,Mikihara
3/26/2007,Mikihara
3/27/2008,Mikihara
3/18/2009,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
,Mikihara
3/28/1953,Fukuoka
3/28/1954,Fukuoka
3/24/1955,Fukuoka
4/2/1956,Fukuoka
4/1/1957,Fukuoka
3/25/1958,Fukuoka
3/25/1959,Fukuoka
3/24/1960,Fukuoka
3/28/1961,Fukuoka
4/6/1962,Fukuoka
4/3/1963,Fukuoka
4/1/1964,Fukuoka
3/30/1965,Fukuoka
3/20/1966,Fukuoka
3/28/1967,Fukuoka
3/31/1968,Fukuoka
4/4/1969,Fukuoka
4/3/1970,Fukuoka
3/31/1971,Fukuoka
